customer_key,segment,cluster,hc_cluster,recency_days,tenure_yrs,orders_per_yr,bottles_per_yr,avg_btl_price,tasting_per_yr,events_per_yr,wine_variety,club_order_share,pickup_share,online_share,spend_per_yr,net_spend,n_orders,first_order,last_order,in_ca,local_slo
4566,Remote Collectors,3,3,84,4.673511293634497,1.800369685767098,11.927449168207024,95.84905660377359,0.22504621072088726,0.4500924214417745,9,0.125,0.5,0.5,1399.7874306839187,6220,8,2021-02-27,2025-08-08,FALSE,FALSE
4568,Remote Collectors,3,3,87,4.563997262149213,2.5428797468354434,12.714398734177216,85.49090909090908,0.46234177215189876,0,10,0.36363636363636365,0.36363636363636365,0.18181818181818182,1086.965506329114,4702,11,2021-04-08,2025-08-05,TRUE,FALSE
4569,Remote Collectors,3,3,80,4.670773442847365,3.3694649446494465,39.08579335793358,80.75862068965517,0.4492619926199262,0.2246309963099631,12,0.5333333333333333,0.2,0.13333333333333333,3284.5544280442805,14622,15,2021-02-28,2025-08-12,TRUE,FALSE
4571,Lapsing Members,4,3,436,4.427104722792608,1.8556308213378492,22.26756985605419,89.05555555555556,0.30927180355630823,0,9,0.8333333333333334,0,0,1986.1435224386114,6422,6,2021-05-28,2024-08-21,FALSE,FALSE
4574,Lapsing Members,4,1,809,4.646132785763176,1.6452702702702702,9.871621621621621,80.75,0.41131756756756754,0,5,0.75,0.75,0,797.1334459459459,1938,4,2021-03-09,2023-08-14,TRUE,FALSE
4576,New Members,2,3,72,4.558521560574949,2.5221280602636535,8.712806026365348,83.15789473684211,0.9171374764595104,0.2292843691148776,6,0.36363636363636365,0.7272727272727273,0.09090909090909091,724.5386064030132,3160,11,2021-04-10,2025-08-20,TRUE,FALSE
4579,Remote Collectors,3,3,81,4.65160848733744,1.128708281829419,10.384116192830655,84.78260869565217,0,0,5,0.2,0,0.6,883.778584672435,3915,5,2021-03-07,2025-08-11,TRUE,FALSE
4580,Remote Collectors,3,3,112,4.539356605065024,2.835058214747736,29.059346701164298,90.59349593495935,0.47250970245795604,0.23625485122897802,12,0.3333333333333333,0.4166666666666667,0.08333333333333333,2632.587807244502,11143,12,2021-04-17,2025-07-11,TRUE,FALSE
4581,Lapsing Members,4,3,80,4.558521560574949,1.3826498422712932,8.987223974763406,80.92307692307692,0.2304416403785489,0,8,0.6666666666666666,0.16666666666666666,0.16666666666666666,727.2738170347003,3156,6,2021-04-10,2025-08-12,FALSE,FALSE
4582,New Members,2,3,62,4.572210814510609,2.044309701492537,7.950093283582089,83.25714285714285,0.9085820895522387,0.22714552238805968,7,0.1111111111111111,1,0.2222222222222222,661.9020522388059,2914,9,2021-04-05,2025-08-30,TRUE,FALSE
4583,Lapsing Members,4,3,991,4.618754277891855,3.148706896551724,26.239224137931036,84.92,1.0495689655172413,0,10,0.6666666666666666,0.3333333333333333,0,2228.2349137931033,4246,6,2021-03-19,2023-02-13,TRUE,FALSE
4584,Remote Collectors,3,3,80,4.659822039698836,1.5762946979038224,18.465166461159065,83.5609756097561,0.2251849568434032,0,8,0.7142857142857143,0.14285714285714285,0.14285714285714285,1542.9673242909987,6852,7,2021-03-04,2025-08-12,TRUE,FALSE
4585,Lapsing Members,4,3,444,4.427104722792608,1.55690537084399,8.407289002557546,81.11111111111111,0.6227621483375959,0,6,0.6,0.2,0,686.5952685421995,2205,5,2021-05-28,2024-08-13,FALSE,FALSE
4586,Lapsing Members,4,3,81,4.618754277891855,2.0468555417185557,15.919987546699877,84.52857142857142,0.4548567870485679,0,6,0.5555555555555556,0.3333333333333333,0.1111111111111111,1355.5391796388544,5960.29,9,2021-03-19,2025-08-11,TRUE,FALSE
4587,Estate Regulars,1,2,1180,4.555783709787817,4.527892561983471,31.695247933884296,79.71428571428571,0.7546487603305785,1.509297520661157,7,0.3333333333333333,0.6666666666666666,0.3333333333333333,2934.0743801652893,3888,6,2021-04-11,2022-08-08,TRUE,FALSE
4589,Lapsing Members,4,3,1180,4.648870636550308,2.8204633204633205,26.089285714285715,80.43243243243244,0.7051158301158301,0,8,0.5,0.25,0,2098.4247104247106,2976,4,2021-03-08,2022-08-08,FALSE,FALSE
4590,New Members,2,1,80,4.63791923340178,2.036710037174721,6.7890334572490705,83.4,0.6789033457249071,0,5,0.4444444444444444,1,0,585.2033689591077,2585.95,9,2021-03-12,2025-08-12,TRUE,FALSE
4591,Estate Regulars,1,2,83,4.577686516084873,3.6777847702957835,13.791692888609187,83.18333333333334,0.45972309628697294,0.45972309628697294,11,0.25,0.75,0.125,1989.6815607300189,8656,16,2021-04-03,2025-08-09,TRUE,FALSE
4592,Lapsing Members,4,1,1180,4.640657084188912,2.836893203883495,28.36893203883495,80.5,0.7092233009708737,0,9,0.5,1,0,2283.6990291262136,3220,4,2021-03-11,2022-08-08,TRUE,FALSE
4593,New Members,2,3,62,4.648870636550308,0.8930317848410757,4.911674816625917,86.18181818181819,0.44651589242053785,0,5,0,1,0,423.2970660146699,1896,4,2021-03-08,2025-08-30,TRUE,FALSE
4594,New Members,2,1,1184,4.648870636550308,1.421206225680934,8.527237354085603,80,1.421206225680934,0,4,0,1,0,682.1789883268483,960,2,2021-03-08,2022-08-04,TRUE,FALSE
4595,Lapsing Members,4,3,81,4.59958932238193,0.9136960600375235,5.939024390243903,82.61538461538461,0.45684803001876173,0,7,0.25,0.5,0.25,507.69521575984993,2222.6,4,2021-03-26,2025-08-11,TRUE,FALSE
4596,Estate Regulars,1,2,91,4.558521560574949,3.7128335451080052,26.68599110546379,88.02608695652174,0.46410419313850065,1.1602604828462517,12,0.125,0.875,0.375,2636.8079733163913,11363,16,2021-04-10,2025-08-01,TRUE,FALSE
4597,Estate Regulars,1,2,79,4.632443531827516,3.396621202727836,11.322070675759454,78.72,0.9057656540607563,0.45288282703037813,7,0.26666666666666666,1,0.13333333333333333,891.2734035957842,3936,15,2021-03-14,2025-08-13,TRUE,FALSE
4598,Remote Collectors,3,3,444,4.098562628336755,3.121794871794872,38.84900284900285,86.09821428571429,0.3468660968660969,0,12,0.5555555555555556,0.1111111111111111,0.1111111111111111,3344.8297720797723,9643,9,2021-09-25,2024-08-13,FALSE,FALSE
4599,Estate Regulars,1,1,87,4.646132785763176,4.310403726708074,16.561024844720496,81.46575342465754,2.2686335403726705,0,8,0.15789473684210525,1,0.05263157894736842,1399.9283850931677,6170.8,19,2021-03-09,2025-08-05,TRUE,FALSE
4601,Estate Regulars,1,2,81,4.561259411362081,4.839274447949527,23.735488958990533,81.50485436893204,0.6913249211356466,1.3826498422712932,11,0.3333333333333333,0.7142857142857143,0.2857142857142857,3174.3335962145106,13775,21,2021-04-09,2025-08-11,TRUE,FALSE
4602,Lapsing Members,4,1,444,4.602327173169062,2.6574373484236053,15.35408245755861,69.77499999999999,0.8858124494745352,0,9,0.5555555555555556,0.8888888888888888,0.1111111111111111,1071.3311034761518,3628.2999999999997,9,2021-03-25,2024-08-13,TRUE,TRUE
4603,Estate Regulars,1,2,80,4.640657084188912,4.070897832817337,21.03297213622291,87.41935483870968,0.4523219814241486,0.9046439628482972,11,0.5,0.8333333333333334,0.16666666666666666,2338.504643962848,10340,18,2021-03-11,2025-08-12,FALSE,FALSE
4604,Lapsing Members,4,3,633,4.640657084188912,2.4074858757062145,25.106638418079097,89.06849315068493,0.3439265536723164,0,10,0.8571428571428571,0.14285714285714285,0,2236.210451977401,6502,7,2021-03-11,2024-02-06,TRUE,FALSE
4605,Lapsing Members,4,3,80,4.594113620807666,1.1428347934918648,6.85700876095119,82.8,0.22856695869837299,0,5,0.8,0.2,0,567.7603254067585,2484,5,2021-03-28,2025-08-12,TRUE,FALSE
4606,Remote Collectors,3,3,86,4.632443531827516,2.7291407222914077,21.150840597758407,88.88172043010752,0.22742839352428396,0.22742839352428396,11,0.5833333333333334,0.16666666666666666,0.16666666666666666,1879.923100871731,8266,12,2021-03-14,2025-08-06,TRUE,FALSE
4607,Remote Collectors,3,3,80,4.63791923340178,2.4893122676579926,14.483271375464684,79.140625,0.9052044609665427,0,8,0.45454545454545453,0.18181818181818182,0.09090909090909091,1146.2151486988846,5065,11,2021-03-12,2025-08-12,FALSE,FALSE
4608,Lapsing Members,4,3,1111,4.506502395619439,3.413551401869159,16.38504672897196,78.375,2.048130841121495,0,8,0.4,0.8,0,1341.4710841121496,1964.92,5,2021-04-29,2022-10-16,TRUE,FALSE
4610,Estate Regulars,1,1,1163,4.63791923340178,5.502824858757062,34.39265536723164,81.58,2.751412429378531,0,8,0.5,1,0,2805.752824858757,4079,8,2021-03-12,2022-08-25,TRUE,FALSE
4611,Lapsing Members,4,3,444,4.6269678302532515,1.4656902086677368,8.79414125200642,82.2,0,0,5,1,0,0,722.8784109149277,2466,5,2021-03-16,2024-08-13,TRUE,FALSE
4612,Remote Collectors,3,3,991,4.63791923340178,3.1173541963015645,20.26280227596017,79.61538461538461,1.039118065433855,0,11,0.3333333333333333,0.16666666666666666,0.16666666666666666,1651.9899004267425,3179.6,6,2021-03-12,2023-02-13,TRUE,FALSE
4613,Remote Collectors,3,3,87,4.4435318275154,3.56689453125,16.88330078125,79.29577464788733,1.18896484375,0.23779296875,9,0.26666666666666666,0.4666666666666667,0.26666666666666666,1356.51376953125,5704.6,15,2021-05-22,2025-08-05,TRUE,FALSE
4614,Lapsing Members,4,3,80,3.542778918548939,1.2034596375617792,7.220757825370676,85.75,0.3008649093904448,0,6,0.75,0.25,0,619.1799835255355,2058,4,2022-04-16,2025-08-12,TRUE,FALSE
4615,Remote Collectors,3,3,87,4.635181382614648,1.8194271481942716,21.605697384806977,84.6421052631579,0.4548567870485679,0,11,0.25,0.25,0.5,1828.7517123287673,8041,8,2021-03-13,2025-08-05,TRUE,FALSE
4616,Lapsing Members,4,1,269,4.583162217659138,2.079715302491103,14.298042704626335,77.38181818181818,0.5199288256227758,0,8,0.5,0.25,0.25,1106.4085409252668,4256,8,2021-04-01,2025-02-04,TRUE,FALSE
4619,Lapsing Members,4,1,1180,4.610540725530458,2.8988095238095237,15.21875,79.71428571428571,0.7247023809523809,0,7,0.5,0.25,0.25,1213.1517857142858,1674,4,2021-03-22,2022-08-08,TRUE,FALSE
4620,New Members,2,1,1119,4.257357973990418,5.026376146788991,10.890481651376145,80.15384615384616,3.35091743119266,0,6,0.16666666666666666,1,0,872.913990825688,1042,6,2021-07-29,2022-10-08,TRUE,FALSE
4621,Estate Regulars,1,2,87,4.602327173169062,3.2079673776662485,31.392252195734002,85.81751824817518,0.9165621079046424,0.2291405269761606,12,0.21428571428571427,0.9285714285714286,0.5,2694.0051756587204,11757,14,2021-03-25,2025-08-05,TRUE,FALSE
4622,Lapsing Members,4,1,915,4.577686516084873,2.412483487450462,9.649933949801849,79.85,0.964993394980185,0,6,0.2,0.8,0,770.5472258916777,1597,5,2021-04-03,2023-04-30,TRUE,FALSE
4624,Remote Collectors,3,2,84,4.621492128678987,3.6433915211970076,38.93874688279302,81.58479532163743,0.45542394014962595,0,9,0.25,0.1875,0.3125,3176.809694513716,13951,16,2021-03-18,2025-08-08,TRUE,FALSE
4626,Lapsing Members,4,3,809,4.621492128678987,2.493174061433447,25.34726962457338,76.85245901639344,0.41552901023890787,0,11,0.8333333333333334,0.16666666666666666,0,1948,4688,6,2021-03-18,2023-08-14,TRUE,FALSE
4628,Lapsing Members,4,1,552,4.125941136208077,2.2947643979057593,8.031675392670158,80.85714285714286,0.7649214659685863,0,8,0.3333333333333333,0.3333333333333333,0,681.5144293193717,1781.92,6,2021-09-15,2024-04-27,FALSE,FALSE
4629,Lapsing Members,4,3,860,4.61327857631759,2.213636363636364,8.854545454545455,64.04750000000001,0.8854545454545455,0,6,0.6,0.4,0,567.1115000000001,1280.9500000000003,5,2021-03-21,2023-06-24,FALSE,FALSE
4630,Estate Regulars,1,3,80,4.618754277891855,3.8638767890479158,30.22915370255134,86.2781954887218,0.6818606098319852,0.4545737398879901,10,0.47058823529411764,0.5294117647058824,0,2806.992843808339,12350,17,2021-03-19,2025-08-12,TRUE,FALSE
4631,Lapsing Members,4,3,262,4.618754277891855,2.306842105263158,18.454736842105262,86.48611111111111,0,0,10,0.8888888888888888,0,0,1596.0784210526317,6227,9,2021-03-19,2025-02-11,TRUE,FALSE
4632,Lapsing Members,4,3,73,4.618754277891855,1.3578066914498141,8.146840148698884,83.16666666666667,0,0,6,0.8333333333333334,0,0,677.5455390334572,2994,6,2021-03-19,2025-08-19,TRUE,FALSE
4633,Lapsing Members,4,3,83,4.618754277891855,2.2771197007481296,11.841022443890274,82.65384615384616,0.683135910224439,0,7,0.4,0.4,0,995.6933603491274,4372.6,10,2021-03-19,2025-08-09,TRUE,FALSE
4635,New Members,2,3,80,4.407939767282683,1.6710784313725489,8.116666666666665,88.44117647058823,0.9549019607843137,0,6,0.2857142857142857,0.42857142857142855,0.14285714285714285,735.6564705882353,3081.6,7,2021-06-04,2025-08-12,FALSE,FALSE
4636,Remote Collectors,3,3,80,4.616016427104722,2.2742839352428397,16.60227272727273,71.89041095890411,0.4548567870485679,0.22742839352428396,10,0.4,0.3,0.1,1323.178393524284,5818,10,2021-03-20,2025-08-12,TRUE,FALSE
4637,Remote Collectors,3,2,80,4.616016427104722,3.4114259028642593,27.06397882938979,91.03361344537815,0.4548567870485679,0.6822851805728519,11,0.4666666666666667,0.4666666666666667,0.26666666666666666,2845.811488169365,12513,15,2021-03-20,2025-08-12,FALSE,FALSE
4638,Estate Regulars,1,3,970,4.616016427104722,4.591131284916201,45.40118715083799,83,0.5101256983240223,0.5101256983240223,10,0.3333333333333333,0.3333333333333333,0.1111111111111111,4640.613477653631,9097,9,2021-03-20,2023-03-06,TRUE,FALSE
4640,Lapsing Members,4,1,1182,4.5804243668720055,2.231670061099796,10.414460285132384,79.71428571428571,0.7438900203665988,0,5,0.6666666666666666,0.3333333333333333,0,830.1812627291242,1116,3,2021-04-02,2022-08-06,TRUE,FALSE
4641,Lapsing Members,4,1,991,4.616016427104722,2.6276978417266186,11.036330935251797,79.14285714285714,1.5766187050359712,0,6,0.4,1,0,873.446762589928,1662,5,2021-03-20,2023-02-13,TRUE,FALSE
4644,New Members,2,1,1180,5.01574264202601,3.9213957055214723,12.324386503067485,79.27272727272727,1.1203987730061349,0,5,0.14285714285714285,1,0.14285714285714285,992.6565069018405,1771.97,7,2020-10-25,2022-08-08,TRUE,FALSE
4645,Remote Collectors,3,3,86,4.610540725530458,2.2856695869837296,30.62797246558198,77.64925373134328,0,0,12,0.3,0,0.7,2378.2392052565706,10405,10,2021-03-22,2025-08-06,FALSE,FALSE
4646,Lapsing Members,4,1,444,4.610540725530458,1.7673387096774194,9.720362903225807,79.45454545454545,0.2945564516129032,0,7,0.6666666666666666,0.16666666666666666,0.16666666666666666,772.3270161290322,2622,6,2021-03-22,2024-08-13,FALSE,FALSE
4647,Lapsing Members,4,3,1180,4.61327857631759,2.1698019801980197,13.742079207920792,80.36842105263158,0.7232673267326732,0,6,0.6666666666666666,0.3333333333333333,0,1104.4292079207921,1527,3,2021-03-21,2022-08-08,TRUE,FALSE
4648,Lapsing Members,4,1,961,4.61327857631759,2.0179558011049723,8.07182320441989,79.75,1.0089779005524862,0,6,0.25,0.75,0,643.7279005524862,1276,4,2021-03-21,2023-03-15,TRUE,FALSE
4650,Estate Regulars,1,2,80,4.594113620807666,4.114205256570713,19.4281914893617,87.90588235294118,1.1428347934918648,0.9142678347934919,10,0.3888888888888889,0.8333333333333334,0.16666666666666666,1719.2806633291616,7522,18,2021-03-28,2025-08-12,TRUE,FALSE
4651,Remote Collectors,3,3,87,4.588637919233402,2.528477029578351,22.296570169918187,85.54639175257732,0.45972309628697294,0,11,0.45454545454545453,0.18181818181818182,0.2727272727272727,1907.3911264946507,8298,11,2021-03-30,2025-08-05,TRUE,FALSE
4652,Lapsing Members,4,3,80,4.5366187542778915,1.3896639188332278,16.675967025998734,83.16666666666667,0.2316106531388713,0,5,0.8333333333333334,0.16666666666666666,0,1386.8845909955612,5988,6,2021-04-18,2025-08-12,TRUE,FALSE
4653,Remote Collectors,3,3,86,4.421629021218344,2.6276978417266186,14.094015696533681,77.71186440677967,0.9555264879005886,0,7,0.36363636363636365,0.5454545454545454,0.2727272727272727,1115.319182472204,4668.92,11,2021-05-30,2025-08-06,TRUE,FALSE
4654,Lapsing Members,4,1,1180,4.610540725530458,2.8988095238095237,18.842261904761905,73.07692307692308,0.7247023809523809,0,8,0.5,0.25,0.25,1376.9345238095239,1900,4,2021-03-22,2022-08-08,TRUE,FALSE
4655,Lapsing Members,4,3,809,4.503764544832307,3.4952153110047846,22.2819976076555,80.88235294117646,1.3107057416267942,0,9,0.5,0.5,0,1802.220394736842,4125,8,2021-04-30,2023-08-14,TRUE,FALSE
4657,Remote Collectors,3,3,153,4.596851471594798,2.6328636959370906,19.626802096985585,82.86585365853658,0.47870249017038013,0.23935124508519007,11,0.5454545454545454,0.5454545454545454,0.18181818181818182,1626.3917103538665,6795,11,2021-03-27,2025-05-31,TRUE,FALSE
4658,Remote Collectors,3,3,54,4.607802874743326,2.69060773480663,15.022559852670351,84.61194029850746,0.44843462246777166,0,11,0.3333333333333333,0.6666666666666666,0,1271.0879373848989,5669,12,2021-03-23,2025-09-07,TRUE,FALSE
4663,Lapsing Members,4,3,80,4.550308008213553,1.6161504424778759,8.311630847029077,80.16666666666667,0.46175726927939315,0,8,0.42857142857142855,0.14285714285714285,0.14285714285714285,666.3157395701643,2886,7,2021-04-13,2025-08-12,FALSE,FALSE
4664,Estate Regulars,1,2,99,4.459958932238193,4.53578431372549,22.201470588235292,84.90322580645162,0.7161764705882352,1.1936274509803921,12,0.2631578947368421,0.7894736842105263,0.15789473684210525,1896.912745098039,7946,19,2021-05-16,2025-07-24,TRUE,FALSE
4665,Remote Collectors,3,3,87,4.561259411362081,2.313172894236859,25.90753641545282,88.67857142857143,0.4626345788473718,0,10,0.4,0.2,0.3,2297.4433185560483,9932,10,2021-04-09,2025-08-05,TRUE,FALSE
4666,Estate Regulars,1,2,275,4.5366187542778915,8.721599131693198,26.69337916063676,88.23762376237623,2.9071997105643996,2.378617945007236,12,0.15151515151515152,1,0.30303030303030304,3092.731910274964,11702,33,2021-04-18,2025-01-29,TRUE,FALSE
4667,Lapsing Members,4,3,444,4.594113620807666,1.4799432739059968,17.75931928687196,82.2,0.29598865478119935,0,5,0.8,0.2,0,1459.8160453808753,4932,5,2021-03-28,2024-08-13,FALSE,FALSE
4668,Estate Regulars,1,2,80,4.591375770020534,2.7445209768315593,10.291953663118347,73.58222222222221,1.1435504070131497,0.4574201628052599,6,0.3333333333333333,0.8333333333333334,0.16666666666666666,803.0468378209142,3511.2,12,2021-03-29,2025-08-12,TRUE,FALSE
4669,Remote Collectors,3,3,80,4.594113620807666,2.2856695869837296,21.028160200250312,84.52173913043478,0.45713391739674597,0,9,0.6,0.2,0,1777.3366708385483,7776,10,2021-03-28,2025-08-12,FALSE,FALSE
4670,Estate Regulars,1,2,446,4.59958932238193,4.43982982171799,14.503444084278769,80.08163265306122,1.1839546191247974,0.5919773095623987,10,0.4,1,0,1161.4594813614262,3924,15,2021-03-26,2024-08-11,TRUE,FALSE
4671,Estate Regulars,1,2,84,4.59958932238193,3.4328007518796992,17.62171052631579,86.53246753246754,1.1442669172932332,0.6865601503759399,12,0.4666666666666667,0.5333333333333333,0.13333333333333333,1788.480037593985,7814.96,15,2021-03-26,2025-08-08,TRUE,FALSE
4672,Lapsing Members,4,1,1180,4.153319644079398,3,15,81.93333333333334,1,0,4,0.3333333333333333,0.3333333333333333,0,1229,1229,3,2021-09-05,2022-08-08,FALSE,FALSE
4673,Lapsing Members,4,1,445,4.522929500342231,1.5130488815244407,8.473073736536868,83.57142857142857,0.6052195526097763,0,2,0.6,0.4,0,719.3942212096107,2377.3,5,2021-04-23,2024-08-12,TRUE,FALSE
4675,Estate Regulars,1,2,815,4.522929500342231,4.363799283154122,20.946236559139784,85.8125,0.8727598566308243,0.8727598566308243,9,0.5,0.8,0,1830.0028673835127,4193.6,10,2021-04-23,2023-08-08,TRUE,FALSE
4676,Remote Collectors,3,3,87,4.596851471594798,3.4414258793969847,20.189698492462313,86.19454545454545,0.458856783919598,0.229428391959799,11,0.4,0.3333333333333333,0.26666666666666666,1854.95608040201,8085.12,15,2021-03-27,2025-08-05,FALSE,FALSE
4679,Lapsing Members,4,3,80,4.596851471594798,1.3705440900562853,8.223264540337711,83.16666666666667,0,0,6,0.8333333333333334,0,0,683.9015009380863,2994,6,2021-03-27,2025-08-12,FALSE,FALSE
4680,Lapsing Members,4,3,87,4.522929500342231,1.63370607028754,9.568849840255591,83.07317073170732,0.23338658146964855,0,6,0.5714285714285714,0.2857142857142857,0.14285714285714285,812.3253354632587,3480.6,7,2021-04-23,2025-08-05,TRUE,FALSE
4682,Lapsing Members,4,1,1180,4.5804243668720055,4.4452332657200815,18.52180527383367,75.92,0.7408722109533469,0,8,0.5,0.5,0,1406.1754563894524,1898,6,2021-04-02,2022-08-08,TRUE,FALSE
4683,Lapsing Members,4,3,1180,4.594113620807666,2.200301204819277,16.1355421686747,75.18181818181819,0.733433734939759,0,7,0.6666666666666666,0.3333333333333333,0,1213.0993975903614,1654,3,2021-03-28,2022-08-08,TRUE,FALSE
4684,Remote Collectors,3,2,95,4.583162217659138,3.0071247625079165,26.370170994300192,85.0701754385965,0.2313172894236859,0,12,0.23076923076923078,0.15384615384615385,0.23076923076923078,2246.7848321722613,9713,13,2021-04-01,2025-07-28,FALSE,FALSE
